Flight,F-IATA,F-City,F-Country,F-Term,F-Time,T-IATA,T-City,T-Country,T-Term,T-Time,Distance,Duration
EZY8329,LGW,London Gatwick,United Kingdom,North Terminal,17:45,FCO,Rome Fiumicino,Italy,Terminal 3,21:20,875,155
EZY8239,LGW,London Gatwick,United Kingdom,North Terminal,06:45,JTR,Santorini,Greece,,12:35,1624,230
EZY8241,LGW,London Gatwick,United Kingdom,North Terminal,12:45,JTR,Santorini,Greece,,18:35,1624,230
EZY8347,LGW,London Gatwick,United Kingdom,North Terminal,16:55,OLB,Sardinia Olbia,Italy,Terminal 1,20:20,846,145
EZY8005,LGW,London Gatwick,United Kingdom,North Terminal,05:30,SVQ,Seville,Spain,,09:10,989,160
EZY8007,LGW,London Gatwick,United Kingdom,North Terminal,12:25,SVQ,Seville,Spain,,16:10,989,165
EZY8051,LGW,London Gatwick,United Kingdom,North Terminal,16:50,SVQ,Seville,Spain,,20:40,989,170
EZY8741,LGW,London Gatwick,United Kingdom,North Terminal,11:00,SSH,Sharm El Sheikh,Egypt,Terminal 1,18:30,2404,330
EZY8321,LGW,London Gatwick,United Kingdom,North Terminal,05:50,PMO,Sicily Palermo,Italy,,09:40,1106,170
EZY8755,LGW,London Gatwick,United Kingdom,North Terminal,06:00,SOF,Sofia,Bulgaria,Terminal 1,11:05,1253,185
EZY8595,LGW,London Gatwick,United Kingdom,North Terminal,05:55,SPU,Split,Croatia,,09:30,932,155
EZY8597,LGW,London Gatwick,United Kingdom,North Terminal,10:00,SPU,Split,Croatia,,13:30,932,150
EZY6587,LGW,London Gatwick,United Kingdom,South Terminal,09:50,TFS,Tenerife South,Spain,,14:20,1809,270
EZY8033,LGW,London Gatwick,United Kingdom,North Terminal,07:20,TFS,Tenerife South,Spain,,11:50,1809,270
EZY8053,LGW,London Gatwick,United Kingdom,North Terminal,14:40,TFS,Tenerife South,Spain,,19:00,1809,260
EZY8243,LGW,London Gatwick,United Kingdom,North Terminal,05:55,SKG,Thessaloniki,Greece,,11:10,1329,195
EZY6407,LGW,London Gatwick,United Kingdom,South Terminal,07:10,TRN,Turin,Italy,,10:10,637,120
EZY8009,LGW,London Gatwick,United Kingdom,North Terminal,06:10,VLC,Valencia,Spain,,09:30,805,140
EZY8011,LGW,London Gatwick,United Kingdom,North Terminal,09:15,VLC,Valencia,Spain,,12:35,805,140
EZY8013,LGW,London Gatwick,United Kingdom,North Terminal,16:55,VLC,Valencia,Spain,,20:15,805,140
EZY8293,LGW,London Gatwick,United Kingdom,North Terminal,05:50,VCE,Venice Marco Polo,Italy,,09:05,696,135
EZY8295,LGW,London Gatwick,United Kingdom,North Terminal,12:30,VCE,Venice Marco Polo,Italy,,15:40,696,130
EZY8297,LGW,London Gatwick,United Kingdom,North Terminal,18:10,VCE,Venice Marco Polo,Italy,,21:15,696,125
EZY8335,LGW,London Gatwick,United Kingdom,North Terminal,07:00,VRN,Verona,Italy,,10:05,646,125
EZY8337,LGW,London Gatwick,United Kingdom,North Terminal,18:00,VRN,Verona,Italy,,21:05,646,125
EZY8203,LGW,London Gatwick,United Kingdom,North Terminal,05:35,ZTH,Zante Zakynthos,Greece,Terminal 1,11:05,1384,210
EZY8205,LGW,London Gatwick,United Kingdom,North Terminal,11:40,ZTH,Zante Zakynthos,Greece,Terminal 1,17:10,1384,210
EZY8471,LGW,London Gatwick,United Kingdom,North Terminal,07:05,ZRH,Zurich,Switzerland,,09:50,469,105
EZY8473,LGW,London Gatwick,United Kingdom,North Terminal,18:05,ZRH,Zurich,Switzerland,,20:55,469,110
EZY617,LTN,London Luton,United Kingdom,,12:45,ABZ,Aberdeen,United Kingdom,,14:15,376,90
EZY2313,LTN,London Luton,United Kingdom,,06:05,ALC,Alicante,Spain,,09:40,939,155
EZY2315,LTN,London Luton,United Kingdom,,20:30,ALC,Alicante,Spain,,06 Jun 00:05,939,155
EZY2511,LTN,London Luton,United Kingdom,,06:00,AMS,Amsterdam,Netherlands,,08:15,221,75
EZY2513,LTN,London Luton,United Kingdom,,07:00,AMS,Amsterdam,Netherlands,,09:15,221,75
EZY2515,LTN,London Luton,United Kingdom,,09:25,AMS,Amsterdam,Netherlands,,11:35,221,70
EZY2517,LTN,London Luton,United Kingdom,,08:00,AMS,Amsterdam,Netherlands,,10:15,221,75
EZY2519,LTN,London Luton,United Kingdom,,16:10,AMS,Amsterdam,Netherlands,,18:20,221,70
EZY2521,LTN,London Luton,United Kingdom,,18:55,AMS,Amsterdam,Netherlands,,21:05,221,70
EZY7832,LTN,London Luton,United Kingdom,,20:10,AMS,Amsterdam,Netherlands,,22:20,221,70
EZY2325,LTN,London Luton,United Kingdom,,12:50,BCN,Barcelona,Spain,Terminal 2C,16:00,740,130
EZY18,LTN,London Luton,United Kingdom,,12:10,BFS,Belfast Intl,United Kingdom,,13:25,309,75
EZY20,LTN,London Luton,United Kingdom,,19:20,BFS,Belfast Intl,United Kingdom,,20:35,309,75
EZY22,LTN,London Luton,United Kingdom,,21:50,BFS,Belfast Intl,United Kingdom,,23:05,309,75
EZY2387,LTN,London Luton,United Kingdom,,14:35,CHQ,Crete Chania,Greece,Terminal 1,20:35,1673,240
EZY2391,LTN,London Luton,United Kingdom,,15:50,HER,Crete Heraklion,Greece,,21:50,1700,240
EZY2591,LTN,London Luton,United Kingdom,,07:10,PFO,Cyprus Paphos,Cyprus,,13:50,2009,280
EZY302,LTN,London Luton,United Kingdom,,08:50,EDI,Edinburgh,United Kingdom,,10:10,307,80
EZY601,LTN,London Luton,United Kingdom,,12:25,EDI,Edinburgh,United Kingdom,,13:45,307,80
EZY603,LTN,London Luton,United Kingdom,,13:55,EDI,Edinburgh,United Kingdom,,15:15,307,80
EZY605,LTN,London Luton,United Kingdom,,19:55,EDI,Edinburgh,United Kingdom,,21:10,307,75
EZY2451,LTN,London Luton,United Kingdom,,06:40,FAO,Faro,Portugal,,09:30,1091,170
EZY2453,LTN,London Luton,United Kingdom,,12:05,FAO,Faro,Portugal,,15:00,1091,175
EZY2455,LTN,London Luton,United Kingdom,,17:30,FAO,Faro,Portugal,,20:20,1091,170
EZY2311,LTN,London Luton,United Kingdom,,13:30,FUE,Fuerteventura,Spain,,17:50,1378,200
EZY2533,LTN,London Luton,United Kingdom,,07:30,GVA,Geneva,Switzerland,,10:15,488,105
EZY2537,LTN,London Luton,United Kingdom,,13:35,GVA,Geneva,Switzerland,,16:20,488,105
EZY402,LTN,London Luton,United Kingdom,,08:50,GLA,Glasgow,United Kingdom,,10:10,322,80
EZY404,LTN,London Luton,United Kingdom,,12:35,GLA,Glasgow,United Kingdom,,13:50,322,75
EZY613,LTN,London Luton,United Kingdom,,19:05,GLA,Glasgow,United Kingdom,,20:20,322,75
EZY2307,LTN,London Luton,United Kingdom,,20:00,IBZ,Ibiza,Spain,,23:30,902,150
EZY621,LTN,London Luton,United Kingdom,,09:40,INV,Inverness,United Kingdom,,11:10,419,90
EZY625,LTN,London Luton,United Kingdom,,17:35,INV,Inverness,United Kingdom,,19:05,419,90
EZY2561,LTN,London Luton,United Kingdom,,13:50,ADB,Izmir,Turkey,,19:50,1673,240
EZY639,LTN,London Luton,United Kingdom,,17:00,JER,Jersey,Jersey,,18:00,202,60
EZY2631,LTN,London Luton,United Kingdom,,07:15,KRK,Krakow,Poland,,10:45,888,150
EZY2459,LTN,London Luton,United Kingdom,,07:05,LIS,Lisbon,Portugal,T1,09:55,998,170
EZY2461,LTN,London Luton,United Kingdom,,12:25,LIS,Lisbon,Portugal,T1,15:15,998,170
EZY2431,LTN,London Luton,United Kingdom,,11:35,LYS,Lyon,France,T1,14:20,538,105
EZY2329,LTN,London Luton,United Kingdom,,06:00,PMI,Majorca Palma,Spain,,09:25,864,145
EZY2331,LTN,London Luton,United Kingdom,,14:05,PMI,Majorca Palma,Spain,,17:30,864,145
EZY7251,LTN,London Luton,United Kingdom,,19:35,PMI,Majorca Palma,Spain,,23:00,864,145
EZY2335,LTN,London Luton,United Kingdom,,06:20,AGP,Malaga,Spain,,10:15,1069,175
EZY2337,LTN,London Luton,United Kingdom,,08:40,AGP,Malaga,Spain,,12:35,1069,175
EZY2339,LTN,London Luton,United Kingdom,,19:20,AGP,Malaga,Spain,,23:10,1069,170
EZY2623,LTN,London Luton,United Kingdom,,06:30,RAK,Marrakech,Morocco,,10:10,1453,220
EZY2493,LTN,London Luton,United Kingdom,,06:10,NAP,Naples,Italy,,09:55,1010,165
EZY2425,LTN,London Luton,United Kingdom,,07:05,NCE,Nice,France,Terminal 2,10:15,668,130
EZY2429,LTN,London Luton,United Kingdom,,18:50,NCE,Nice,France,Terminal 2,21:55,668,125
EZY2433,LTN,London Luton,United Kingdom,,06:05,CDG,Paris Charles de Gaulle,France,,08:25,236,80
EZY2437,LTN,London Luton,United Kingdom,,15:05,CDG,Paris Charles de Gaulle,France,,17:25,236,80
EZY2439,LTN,London Luton,United Kingdom,,19:00,CDG,Paris Charles de Gaulle,France,,21:20,236,80
EZY2489,LTN,London Luton,United Kingdom,,12:30,PSA,Pisa (Tuscany),Italy,,15:45,754,135
EZY2633,LTN,London Luton,United Kingdom,,12:25,PRG,Prague,Czech,Terminal 1,15:30,669,125
EZY2635,LTN,London Luton,United Kingdom,,06:00,KEF,Reykjavik Keflavik,Iceland,,08:05,1160,185
EZY2491,LTN,London Luton,United Kingdom,,08:00,CTA,Sicily Catania,Italy,Terminal A,12:15,1247,195
EZY2575,LTN,London Luton,United Kingdom,,18:20,SPU,Split,Croatia,,21:50,888,150
EZY2581,LTN,London Luton,United Kingdom,,07:25,TLV,Tel Aviv,Israel,Terminal 1,14:20,2240,295
EZY2583,LTN,London Luton,United Kingdom,,12:40,TLV,Tel Aviv,Israel,Terminal 1,19:35,2240,295
EZY2303,LTN,London Luton,United Kingdom,,13:30,TFS,Tenerife South,Spain,,17:55,1401,265
EZY2483,LTN,London Luton,United Kingdom,,07:15,VCE,Venice Marco Polo,Italy,,10:25,728,130
EZY2531,LTN,London Luton,United Kingdom,,06:45,ZRH,Zurich,Switzerland,,09:30,502,105
EZY7551,SEN,London Southend,United Kingdom,,17:10,AMS,Amsterdam,Netherlands,,19:15,181,65
EZY7512,SEN,London Southend,United Kingdom,,20:15,FAO,Faro,Portugal,,23:10,1091,175
EZY7262,SEN,London Southend,United Kingdom,,20:25,PMI,Majorca Palma,Spain,,23:40,836,135
EZY7008,SEN,London Southend,United Kingdom,,09:20,AGP,Malaga,Spain,,13:15,1060,175
EZY7840,STN,London Stansted,United Kingdom,,11:45,AMS,Amsterdam,Netherlands,,13:50,195,65
EZY7846,STN,London Stansted,United Kingdom,,19:30,AMS,Amsterdam,Netherlands,,21:35,195,65
EZY36,STN,London Stansted,United Kingdom,,07:45,BFS,Belfast Intl,United Kingdom,,09:05,329,80
EZY38,STN,London Stansted,United Kingdom,,11:50,BFS,Belfast Intl,United Kingdom,,13:05,329,75
EZY42,STN,London Stansted,United Kingdom,,18:25,BFS,Belfast Intl,United Kingdom,,19:40,329,75
EZY44,STN,London Stansted,United Kingdom,,22:15,BFS,Belfast Intl,United Kingdom,,23:30,329,75
EZY308,STN,London Stansted,United Kingdom,,08:10,EDI,Edinburgh,United Kingdom,,09:25,317,75
EZY310,STN,London Stansted,United Kingdom,,12:25,EDI,Edinburgh,United Kingdom,,13:45,317,80
EZY312,STN,London Stansted,United Kingdom,,17:45,EDI,Edinburgh,United Kingdom,,19:00,317,75
EZY314,STN,London Stansted,United Kingdom,,20:55,EDI,Edinburgh,United Kingdom,,22:10,317,75
EZY412,STN,London Stansted,United Kingdom,,18:00,GLA,Glasgow,United Kingdom,,19:15,335,75
EZY414,STN,London Stansted,United Kingdom,,21:35,GLA,Glasgow,United Kingdom,,22:50,335,75
EZY7776,LUX,Luxembourg,Luxemburg,,15:15,OPO,Porto,Portugal,,16:45,888,150
EZY4383,LYS,Lyon,France,T1,15:15,BCN,Barcelona,Spain,Terminal 2C,16:35,341,80
EZY4315,LYS,Lyon,France,T1,20:00,BIQ,Biarritz,France,,21:15,310,75
EZY1816,LYS,Lyon,France,T1,08:40,BOD,Bordeaux,France,Billi L,09:50,290,70
EZY1818,LYS,Lyon,France,T1,21:30,BOD,Bordeaux,France,Billi L,22:40,290,70
EZY4309,LYS,Lyon,France,T1,07:05,BOD,Bordeaux,France,Billi L,08:15,290,70
EZY4311,LYS,Lyon,France,T1,19:20,BOD,Bordeaux,France,Billi L,20:30,290,70
EZY4305,LYS,Lyon,France,T1,07:20,BES,Brest Brittany,France,,09:00,486,100
EZY4339,LYS,Lyon,France,T1,10:30,FSC,Figari Corsica,France,,11:45,310,75
EZY4301,LYS,Lyon,France,T1,07:20,LRH,La Rochelle,France,,08:40,311,80
EZY4425,LYS,Lyon,France,T1,17:30,LIS,Lisbon,Portugal,T1,19:00,871,150
EZY6734,LYS,Lyon,France,T1,17:10,LIS,Lisbon,Portugal,T1,18:40,871,150
EZY8430,LYS,Lyon,France,T1,07:05,LGW,London Gatwick,United Kingdom,North Terminal,07:40,446,95
EZY8433,LYS,Lyon,France,T1,18:40,LGW,London Gatwick,United Kingdom,North Terminal,19:15,446,95
EZY2432,LYS,Lyon,France,T1,14:50,LTN,London Luton,United Kingdom,,15:30,482,100
EZY4373,LYS,Lyon,France,T1,16:25,PMI,Majorca Palma,Spain,,17:45,311,80
EZY4477,LYS,Lyon,France,T1,15:45,RAK,Marrakech,Morocco,,17:50,1202,185
EZY4327,LYS,Lyon,France,T1,07:00,NTE,Nantes,France,,08:15,335,75
EZY4712,LYS,Lyon,France,T1,08:45,NTE,Nantes,France,,10:00,335,75
EZY4716,LYS,Lyon,France,T1,21:05,NTE,Nantes,France,,22:20,335,75
EZY4417,LYS,Lyon,France,T1,15:00,NAP,Naples,Italy,,16:45,538,105
EZY4429,LYS,Lyon,France,T1,12:30,OPO,Porto,Portugal,,13:40,757,130
EZY4415,LYS,Lyon,France,T1,14:30,FCO,Rome Fiumicino,Italy,Terminal 3,16:00,449,90
EZY4419,LYS,Lyon,France,T1,10:25,FCO,Rome Fiumicino,Italy,Terminal 3,11:55,449,90
EZY4323,LYS,Lyon,France,T1,07:15,TLS,Toulouse,France,,08:20,234,65
EZY4325,LYS,Lyon,France,T1,18:05,TLS,Toulouse,France,,19:05,234,60
EZY4343,LYS,Lyon,France,T1,11:25,TLS,Toulouse,France,,12:30,234,65
EZY4413,LYS,Lyon,France,T1,10:20,VCE,Venice Marco Polo,Italy,,11:40,352,80
EZY2878,FNC,Madeira Funchal,Portugal,,11:25,BRS,Bristol,United Kingdom,,14:55,1473,210
EZY7622,FNC,Madeira Funchal,Portugal,,09:30,LIS,Lisbon,Portugal,T1,11:15,600,105
EZY7626,FNC,Madeira Funchal,Portugal,,16:45,LIS,Lisbon,Portugal,T1,18:25,600,100
EZY7628,FNC,Madeira Funchal,Portugal,,21:10,LIS,Lisbon,Portugal,T1,22:55,600,105
EZY6404,FNC,Madeira Funchal,Portugal,,18:45,LGW,London Gatwick,United Kingdom,South Terminal,22:25,1526,220
EZY8520,FNC,Madeira Funchal,Portugal,,12:10,LGW,London Gatwick,United Kingdom,North Terminal,15:50,1526,220
EZY2214,FNC,Madeira Funchal,Portugal,,20:20,MAN,Manchester,United Kingdom,Terminal 1,06 Jun 00:15,1574,235
EZY7754,FNC,Madeira Funchal,Portugal,,15:00,OPO,Porto,Portugal,,16:55,588,115
EZY7756,FNC,Madeira Funchal,Portugal,,20:55,OPO,Porto,Portugal,,22:50,588,115
EZY1016,MAD,Madrid,Spain,Terminal 1,16:30,BSL,Basel,Switzerland,checkin Swiss sector,18:45,737,135
EZY2708,MAD,Madrid,Spain,Terminal 1,21:45,BRS,Bristol,United Kingdom,,23:00,753,135
EZY3210,MAD,Madrid,Spain,Terminal 1,16:35,EDI,Edinburgh,United Kingdom,,18:30,1068,175
EZY6724,MAD,Madrid,Spain,Terminal 1,22:45,LIS,Lisbon,Portugal,T1,23:10,320,85
EZY7652,MAD,Madrid,Spain,Terminal 1,09:55,LIS,Lisbon,Portugal,T1,10:20,320,85
EZY7654,MAD,Madrid,Spain,Terminal 1,17:55,LIS,Lisbon,Portugal,T1,18:15,320,80
EZY8016,MAD,Madrid,Spain,Terminal 1,07:00,LGW,London Gatwick,United Kingdom,North Terminal,08:20,753,140
EZY8018,MAD,Madrid,Spain,Terminal 1,11:45,LGW,London Gatwick,United Kingdom,North Terminal,13:10,753,145
EZY8020,MAD,Madrid,Spain,Terminal 1,16:35,LGW,London Gatwick,United Kingdom,North Terminal,18:00,753,145
EZY4580,MAD,Madrid,Spain,Terminal 1,20:40,CDG,Paris Charles de Gaulle,France,,22:45,660,125
EZY7766,MAD,Madrid,Spain,Terminal 1,17:15,OPO,Porto,Portugal,,17:40,387,85
EZY7882,PMI,Majorca Palma,Spain,,10:10,AMS,Amsterdam,Netherlands,,12:45,921,155
EZY7888,PMI,Majorca Palma,Spain,,15:45,AMS,Amsterdam,Netherlands,,18:20,921,155
EZY7271,PMI,Majorca Palma,Spain,,06:50,BSL,Basel,Switzerland,checkin Swiss sector,08:45,604,115
EZY7273,PMI,Majorca Palma,Spain,,13:30,BSL,Basel,Switzerland,checkin Swiss sector,15:25,604,115
EZY7275,PMI,Majorca Palma,Spain,,18:30,BSL,Basel,Switzerland,checkin Swiss sector,20:25,604,115
EZY3012,PMI,Majorca Palma,Spain,,15:00,BFS,Belfast Intl,United Kingdom,,17:00,1124,180
EZY7257,PMI,Majorca Palma,Spain,,18:20,BFS,Belfast Intl,United Kingdom,,20:15,1124,175
EZY7333,PMI,Majorca Palma,Spain,,07:10,BER,Berlin Brandenburg,Germany,Terminal 1,10:05,1073,175
EZY7335,PMI,Majorca Palma,Spain,,15:40,BER,Berlin Brandenburg,Germany,Terminal 1,18:35,1073,175
EZY7253,PMI,Majorca Palma,Spain,,07:10,BHX,Birmingham,United Kingdom,,08:55,1010,165
EZY7301,PMI,Majorca Palma,Spain,,11:05,BOD,Bordeaux,France,Billi L,12:35,399,90
EZY2710,PMI,Majorca Palma,Spain,,10:00,BRS,Bristol,United Kingdom,,11:30,858,150
EZY2712,PMI,Majorca Palma,Spain,,15:40,BRS,Bristol,United Kingdom,,17:10,858,150
EZY7267,PMI,Majorca Palma,Spain,,14:10,BRS,Bristol,United Kingdom,,15:40,858,150
EZY7281,PMI,Majorca Palma,Spain,,06:15,GVA,Geneva,Switzerland,,07:55,492,100
EZY7283,PMI,Majorca Palma,Spain,,15:15,GVA,Geneva,Switzerland,,17:00,492,105
EZY3360,PMI,Majorca Palma,Spain,,10:25,LPL,Liverpool,United Kingdom,,12:05,988,160
EZY3362,PMI,Majorca Palma,Spain,,22:55,LPL,Liverpool,United Kingdom,,06 Jun 00:35,988,160
EZY8086,PMI,Majorca Palma,Spain,,16:00,LGW,London Gatwick,United Kingdom,North Terminal,17:30,813,150
EZY8090,PMI,Majorca Palma,Spain,,21:55,LGW,London Gatwick,United Kingdom,North Terminal,23:25,813,150
EZY8092,PMI,Majorca Palma,Spain,,19:50,LGW,London Gatwick,United Kingdom,North Terminal,21:20,813,150
EZY8094,PMI,Majorca Palma,Spain,,07:00,LGW,London Gatwick,United Kingdom,North Terminal,08:35,813,155
EZY8096,PMI,Majorca Palma,Spain,,12:00,LGW,London Gatwick,United Kingdom,North Terminal,13:30,813,150
EZY2330,PMI,Majorca Palma,Spain,,10:15,LTN,London Luton,United Kingdom,,11:50,864,155
EZY2332,PMI,Majorca Palma,Spain,,18:10,LTN,London Luton,United Kingdom,,19:45,864,155
EZY7252,PMI,Majorca Palma,Spain,,17:30,LTN,London Luton,United Kingdom,,19:05,864,155
EZY7261,PMI,Majorca Palma,Spain,,18:25,SEN,London Southend,United Kingdom,,19:55,836,150
EZY4374,PMI,Majorca Palma,Spain,,14:20,LYS,Lyon,France,T1,15:55,450,95
EZY2020,PMI,Majorca Palma,Spain,,10:20,MAN,Manchester,United Kingdom,Terminal 1,12:05,982,165
EZY2024,PMI,Majorca Palma,Spain,,23:50,MAN,Manchester,United Kingdom,Terminal 1,06 Jun 01:30,982,160
EZY3752,PMI,Majorca Palma,Spain,,23:05,MXP,Milan Malpensa,Italy,T2,06 Jun 00:45,519,100
EZY7255,PMI,Majorca Palma,Spain,,07:10,NCL,Newcastle,United Kingdom,,09:00,1089,170
EZY7293,PMI,Majorca Palma,Spain,,07:20,NCE,Nice,France,Terminal 2,08:40,311,80
EZY4944,PMI,Majorca Palma,Spain,,13:40,TLS,Toulouse,France,,14:55,310,75
EZY7890,AGP,Malaga,Spain,,11:35,AMS,Amsterdam,Netherlands,,14:40,1194,185
EZY1008,AGP,Malaga,Spain,,13:55,BSL,Basel,Switzerland,checkin Swiss sector,16:35,972,160
EZY3013,AGP,Malaga,Spain,,13:10,BFS,Belfast Intl,United Kingdom,,15:25,1245,195
EZY5106,AGP,Malaga,Spain,,10:10,BER,Berlin Brandenburg,Germany,Terminal 1,13:50,1453,220
EZY2716,AGP,Malaga,Spain,,10:25,BRS,Bristol,United Kingdom,,12:10,1019,165
EZY7003,AGP,Malaga,Spain,,13:15,BRS,Bristol,United Kingdom,,14:55,1019,160
EZY7023,AGP,Malaga,Spain,,06:25,GVA,Geneva,Switzerland,,08:45,858,140
EZY7025,AGP,Malaga,Spain,,17:05,GVA,Geneva,Switzerland,,19:25,858,140
EZY3106,AGP,Malaga,Spain,,21:15,GLA,Glasgow,United Kingdom,,23:35,1326,200
EZY3368,AGP,Malaga,Spain,,10:30,LPL,Liverpool,United Kingdom,,12:30,1153,180
EZY8068,AGP,Malaga,Spain,,10:25,LGW,London Gatwick,United Kingdom,North Terminal,12:15,1022,170
EZY8070,AGP,Malaga,Spain,,11:15,LGW,London Gatwick,United Kingdom,North Terminal,13:10,1022,175
EZY8074,AGP,Malaga,Spain,,00:05,LGW,London Gatwick,United Kingdom,North Terminal,01:50,1022,165
EZY8078,AGP,Malaga,Spain,,06:10,LGW,London Gatwick,United Kingdom,North Terminal,08:00,1022,170
EZY8080,AGP,Malaga,Spain,,14:45,LGW,London Gatwick,United Kingdom,North Terminal,16:40,1022,175
EZY2336,AGP,Malaga,Spain,,10:50,LTN,London Luton,United Kingdom,,12:45,1069,175
EZY2338,AGP,Malaga,Spain,,19:35,LTN,London Luton,United Kingdom,,21:30,1069,175
EZY2340,AGP,Malaga,Spain,,23:45,LTN,London Luton,United Kingdom,,06 Jun 01:30,1069,165
EZY7007,AGP,Malaga,Spain,,07:00,SEN,London Southend,United Kingdom,,08:50,1060,170
EZY7001,AGP,Malaga,Spain,,06:40,MAN,Manchester,United Kingdom,Terminal 1,08:45,1157,185
EZY3746,AGP,Malaga,Spain,,20:40,MXP,Milan Malpensa,Italy,T2,23:10,924,150
EZY7043,AGP,Malaga,Spain,,14:40,CDG,Paris Charles de Gaulle,France,,17:20,923,160
EZY8762,MLA,Malta,Malta,,11:30,LGW,London Gatwick,United Kingdom,North Terminal,13:50,1282,200
EZY8764,MLA,Malta,Malta,,20:25,LGW,London Gatwick,United Kingdom,North Terminal,22:40,1282,195
EZY2274,MLA,Malta,Malta,,11:10,MAN,Manchester,United Kingdom,Terminal 1,13:45,1456,215
EZY2013,MAN,Manchester,United Kingdom,Terminal 1,07:15,ALC,Alicante,Spain,,11:05,1044,170
EZY2015,MAN,Manchester,United Kingdom,Terminal 1,16:35,ALC,Alicante,Spain,,20:20,1044,165
EZY2161,MAN,Manchester,United Kingdom,Terminal 1,07:05,AMS,Amsterdam,Netherlands,,09:25,303,80
EZY2163,MAN,Manchester,United Kingdom,Terminal 1,11:00,AMS,Amsterdam,Netherlands,,13:20,303,80
EZY2165,MAN,Manchester,United Kingdom,Terminal 1,15:45,AMS,Amsterdam,Netherlands,,18:05,303,80
EZY2167,MAN,Manchester,United Kingdom,Terminal 1,19:10,AMS,Amsterdam,Netherlands,,21:25,303,75
EZY2179,MAN,Manchester,United Kingdom,Terminal 1,14:15,AMS,Amsterdam,Netherlands,,16:35,303,80
EZY2139,MAN,Manchester,United Kingdom,Terminal 1,14:40,AYT,Antalya,Turkey,Terminal 2,21:05,1948,265
EZY2059,MAN,Manchester,United Kingdom,Terminal 1,15:15,ATH,Athens,Greece,,21:10,1641,235
EZY2001,MAN,Manchester,United Kingdom,Terminal 1,06:00,BCN,Barcelona,Spain,Terminal 2C,09:20,817,140
EZY2181,MAN,Manchester,United Kingdom,Terminal 1,14:45,BSL,Basel,Switzerland,checkin Swiss sector,17:35,587,110
EZY90,MAN,Manchester,United Kingdom,Terminal 1,08:45,BFS,Belfast Intl,United Kingdom,,09:45,184,60
EZY701,MAN,Manchester,United Kingdom,Terminal 1,07:10,BFS,Belfast Intl,United Kingdom,,08:10,184,60
EZY703,MAN,Manchester,United Kingdom,Terminal 1,12:15,BFS,Belfast Intl,United Kingdom,,13:10,184,55
EZY705,MAN,Manchester,United Kingdom,Terminal 1,15:10,BFS,Belfast Intl,United Kingdom,,16:05,184,55
EZY707,MAN,Manchester,United Kingdom,Terminal 1,19:40,BFS,Belfast Intl,United Kingdom,,20:35,184,55
EZY709,MAN,Manchester,United Kingdom,Terminal 1,11:00,BFS,Belfast Intl,United Kingdom,,11:55,184,55
EZY2005,MAN,Manchester,United Kingdom,Terminal 1,11:40,BIO,Bilbao,Spain,,14:45,695,125
EZY2111,MAN,Manchester,United Kingdom,Terminal 1,10:40,BOD,Bordeaux,France,Billi L,13:30,575,110
EZY2219,MAN,Manchester,United Kingdom,Terminal 1,17:50,BOJ,Burgas,Bulgaria,,23:30,1453,220
EZY2235,MAN,Manchester,United Kingdom,Terminal 1,07:10,CPH,Copenhagen,Denmark,,10:05,620,115
EZY2237,MAN,Manchester,United Kingdom,Terminal 1,18:35,CPH,Copenhagen,Denmark,,21:25,620,110
EZY2061,MAN,Manchester,United Kingdom,Terminal 1,17:20,CFU,Corfu,Greece,,22:45,1411,205
EZY2079,MAN,Manchester,United Kingdom,Terminal 1,05:30,CFU,Corfu,Greece,,11:00,1411,210
EZY2269,MAN,Manchester,United Kingdom,Terminal 1,14:45,PFO,Cyprus Paphos,Cyprus,,21:30,2123,285
EZY2143,MAN,Manchester,United Kingdom,Terminal 1,06:25,DLM,Dalaman,Turkey,,12:45,1882,260
EZY2145,MAN,Manchester,United Kingdom,Terminal 1,15:15,DLM,Dalaman,Turkey,,21:35,1882,260
EZY2275,MAN,Manchester,United Kingdom,Terminal 1,06:05,NBE,Enfidha - Hammamet,Tunisia,,09:35,1522,210
EZY7502,MAN,Manchester,United Kingdom,Terminal 1,18:50,FAO,Faro,Portugal,,21:45,1073,175
EZY2185,MAN,Manchester,United Kingdom,Terminal 1,11:00,GVA,Geneva,Switzerland,,13:55,618,115
EZY2187,MAN,Manchester,United Kingdom,Terminal 1,18:10,GVA,Geneva,Switzerland,,21:00,618,110
EZY2267,MAN,Manchester,United Kingdom,Terminal 1,06:10,GIB,Gibraltar,Gibraltar,,10:15,1194,185
